밤의 문이 열린다,"('홀로 버티는 삶을 꾸려나가던 공장 노동자 여성이 어느 날 유령이 되어 깨어난다. 유령이 된 여성노동자가 자신의 과거를 되돌아보는 가운데 외롭고 불안한 소녀들의 일상이 끼어든다. 얼핏 장르적인 설정 같지만 오히려 장르영화와는 거리가 멀다. 이 영화에서 유령과 여성은 직유법이나 다름없다. 사회로부터 소외된 존재는 유령이 되고 유령은 앞으로 유령이 될 이들의 삶을 차분하게 바라본다. 장르를 자신의 언어로 소화하려는 참신한 시도가 돋보인다. 한국사회를 거울처럼 비춘 설정과 고요한 응시로 풀어낸 점은 좋다. 다만 그 연결 방식이 다소 거칠고 자의적이라 설득과 공감의 폭이 좁아 보인다. 고요한 시선이 이목을 모으지만 끝내 완성되지 못한 사색.', '도시 외곽의 공장에서 일하는 ‘혜정’(한해인)은 남들 다 하는 연애조차 생각할 여유가 없다.\xa0똑같은 하루를 살아가던 ‘혜정’은 이유도 모른 채 자신의 방에서 유령이 되어 눈을 뜬다. \xa0유령이 된 ‘혜정’의 시간은 하루하루 거꾸로 흘러,밤의 문의 끝에서 마침내 ‘효연’(전소니)을 만난다.\xa0""내일이 없는 유령은 사라지지 않기 위해 왔던 길을 반대로 걷는다. \xa0잠들어 있던 모든 어제의 밤을 지켜 본 후에야 걸음을 멈춘다”')"
라이브 하드,"('메탈부터 록을 거쳐 재즈와 블루스 그리고 라틴 뮤직까지 다양한 음악이 이어지고 그 어떤 음악에도 춤을 추는 댄서가 있다. <라이브 하드>는 깊게 파고들기보다는 음악이 있는 풍경들과 그 안의 뮤지션들을 훅백 화면 안에서 바라본다. 독특한 톤과 질감을 지닌 음악영화. 잔잔히 진행되는 이야기 속에 폭발적인 퍼포먼스들이 배치된다.', '갑자기 사라진 밴드 리더 ‘임재’를 하염없이 기다리는\xa0‘머저리밴드’의 드러머 ‘섭’과 베이시스트 ‘철’.\xa0블루스 음악을 꿈꾸지만 현실과 적당히 타협해 랩으로 생계를 유지하는 ‘덕규’\xa0\xa0두 뮤지션은 홍대 작은 라이브 카페 앞\xa0‘뮤지션을 찾습니다’ 문구가 적힌 간판을 보고\xa0라이브 클럽 공연에 서기 위해 오디션 현장을 찾는다.\xa0\xa0한 해가 얼마 남지 않은 겨울,\xa0그들에겐 단 한번의 공연이 절실하다!\xa0 \xa0청춘을 노래하는 사람들의\xa0‘진짜’ 무대 뒷이야기가 시작된다!')"
오늘도 평화로운,"('노트북 중고 사기사건. <오늘도 평화로운>은 피해 사건이 주사위가 되어, 어디로 굴러갈지 따라가는 영화다. 전 장면이 다음 장면을 끌어오고, 그 다음 장면이 다음 장면으로 연결된다. 힌트나 추측은 불가인데, 그게 스토리라인 뿐만 아니라 제작에도 영향을 미치는 듯하다. 중국 로케이션을 시치미 떼고 인천 차이나타운으로 끌어들이는 식이다. 자유자재의 패러디로 연결되는 엉성한 숏들이지만, 그것들이 모여 영화의 어떤 기운을 만들어준다는 데는, 소소하게 즐거운 지점이 있다.', '영화감독이 꿈인 영준은 영화를 만들기 위해\xa0오늘도 평화로운 그곳에서 노트북을 사려다 사기를 당한다.\xa0직접 사기꾼들을 잡겠노라 결심한 영준은\xa0무작정 중국으로 떠나는데…')"
디바,"('오랜 경쟁자이자 친구인 두 다이빙 선수에게 벌어진 갑작스러운 사고. 이를 계기로 숨겨둔 비밀이 드러나며 감춰진 욕망이 광기로 표출된다. 아찔한 높이의 다이빙대, 거대한 부피와 깊이의 수조. 상승과 추락을 반복하는 위태로운 시선이 스릴러의 효과를 더한다. 휘몰아치며 하나씩 쌓이는 서스펜스가 몰입감 있게 전개되나 파국에 이르는 순간 보여지는 지나친 우연들이 다소 아쉬운 점으로 남는다. 고된 노력으로 완성한 듯한 실제 다이빙 선수의 모습이 사실감을 높이고 표정과 눈빛으로 서늘한 긴장을 만들어 낸 신민아의 또렷한 흔적이 돋보인다.', '전 세계가 주목하는 다이빙계의 디바 ‘이영’은\xa0어느 날 동료이자 절친 ‘수진’과 함께 교통사고를 당한다.\xa0\xa0사고 후 실종된 ‘수진’을 향한 ‘이영’의 애틋함과 달리\xa0동료들은 ‘수진’에 대해 의문스러운 말들을 쏟아내고,\xa0혼란스러운 와중에도 ‘이영’은 완벽한 실력을 되찾아야만 한다.\xa0\xa0결국 최고를 지키고자 하는 강렬한 욕망과\xa0오랜 시간 친구로 지내왔던 ‘수진’이 자기가 알던 모습이 아닐지도 모른다는 두려움은\xa0‘이영’을 점점 광기로 몰아넣는데…\xa0\xa0다이빙계의 디바\xa0알 수 없는 깊이의 두려움 속으로 빠져들다')"
김복동,"('일본군 성노예 피해 사실을 증언한 뒤 인권, 평화운동가로 살아온 김복동 할머니의 생애 마지막 가는 길을 담은 다큐멘터리. 1인 미디어 ‘미디어몽구’가 부지런히 모은 영상을 바탕으로 김복동 할머니가 남긴 발자취를 재구성했다. 인물을 중심에 놓고 증언을 이어가는 구성 자체는 특별할 게 하나 없지만 때론 있어야 할 자리에 있는 것만으로 이미 소임을 다하는 경우도 있다. 시대의 아픔을 안고 살아온 한 개인의 삶에 대한 기록인 동시에 상처를 딛고 인권운동가로 각성해나가는 과정을 그린 투쟁기. ‘김복동은 누구인가’에서 출발해서 ‘우리 시대에 김복동은 어떤 존재로 기억되어야 하는지’를 되물으며 끝을 맺는, 뜨거운 호소와 당부.', '피해자로 세상에 등장했지만, 인권운동가로 이름을 남기고 간 사람. 존재 자체가 증거이고, 삶 자체가 우리의 역사이고, 이름 자체가 상징이 된 김복동. <김복동>을 본다는 건 우리 역사의 슬픔을, 그리고 슬픔을 견뎌내려는 희망과 조응하는 일이다. 소녀상이 지니는 역사적 의미, 진실을 감추려는 아베 정부의 역사의식, 피해자들의 의사를 무시한 채 ‘한일 일본군 위안부 합의’를 선언했던 박근혜 정부가 남긴 후유증 등이 김복동의 27년 삶에 새겨져 스크린에 투영된다. 새로운 시도가 돋보이는 다큐멘터리라기보다, 기록으로서의 의미가 큰 작품.', '일본의 사죄를 받기 위한 김복동 할머니의 27년 간의 기나긴 여정<br/>\xa0포기할 수 없고, 포기해서도 안 될 희망을 위한 싸움<br/>\xa0결코 잊어서는 안될, 아직 끝나지 않은 이야기<br/>\xa0“희망을 잡고 살자. 나는 희망을 잡고 살아”')"
삽질,"('(2012) <공범자들>(2017) <저수지 게임>(2017)에 이어 MB가 출연하는 네 번째 영화.  가까운 시기의 역사적 인물 중 MB만큼 자주 스크린에서 만난 인물도 없을 것이며, <삽질>은 그 중 가장 큰 스케일로 그의 업적(?)을 까발린다. 4대강 사업을 다루는 이 다큐는 단지 거기서 머물지 않고, ‘토목 공화국’인 대한민국에 대해 생각하게 하며, 그것이 불러온 거대한 재앙의 실체를 드러낸다. 익히 알고 있다고 생각했지만 이 정도일 줄은 몰랐던, 지난 시간에 대한 참담한 기록.', '이명박 정부의 4대강 사업의 실책을 12년간의 끈질긴 취재로 고발한다. 예견된 환경 파괴와 예산 손실을 무릅쓰고 반드시 사업을 시행했어야 하는 이명박과 부역자들의 의혹이 하나씩 드러날 때마다 분노의 농도도 짙어진다. 이명박의 영화 출연작이 계속 늘어가는 것은 그가 국민 앞에 내놓아야 할 답이 아직도 많다는 방증이다.', '세계 어디에도 유례없는 ‘삽질’ 사업 대국민 뒤통수 프로젝트.<br/>\xa0대운하를 4대강 살리기로 둔갑시켜 대한민국을 속인 희대의 사기극.<br/>\xa0정부가 기획하고 언론이 참여하고 건설 업체가 판 벌린 총 판돈 22조 2000억 원의 도박판.<br/>\xa0금강, 영산강, 한강, 낙동강에 나타난 녹조라떼, 60만 물고기 떼죽음, 괴생물체...<br/>\xa04대강 사업으로 돈 잔치가 펼쳐지는 동안 강은 죽어가고 있었다!')"
흩어진 밤,"('어린 주인공들을 중심으로 한 가족 이야기라는 점에서 최근 몇 년간 주목받은 한국 독립영화들이 떠오른다. 그럼에도 독자적인 장점이 있다. 이혼을 준비하는 부모로 인해 일상의 큰 변화를 받아들여야하는 두 남매의 상황을 디테일한 대화와 일상적 연출로 그려낸다. 어른들의 이기적인 선택에 휘둘리지 않고 자신의 감정을 드러내는 아이들 캐릭터는 상처를 받을지언정 건강해 보인다. <소리도 없이>(2020)로 이미 실력을 인정받은 아역배우 문승아의 야무진 연기 못잖게 오빠를 연기한 최준우의 정제된 연기가 영화의 정서를 한데 모은다.', '곧 흩어질 상황에 놓인 4인 가족을 아이의 시선으로 따라간다. 부모의 이혼 선언만큼이나 아이들을 심란하게 하는 건 ‘누구와 살 것인가’다. 선택의 시간 안에서 아이들은 알 수 없는 근심과 불안을 맛본다. 누구를 선택할 것인가, 혹은 선택받을 것인가. 이는 어쩔 수 없이 나머지 한쪽에 대한 미련과 아쉬움을 남기기 마련이다. 부모의 이혼이 아이들에겐 단순한 문제가 아니라는 당연한 사실을 차분하게 담아낸 영화다. 어른들 사이에서 자신의 가치를 영리하게 살피는 문승아의 눈치 백 단 연기는 <소리도 없이>에 이어 다시 한번 놀라움을 자아낸다.', '갑자기 집에 찾아드는 낯선 사람들.<br/>\xa0엄마와 함께 공부에 집중하는 오빠.<br/>\xa0일주일에 한 번 볼까 말까 한 아빠.<br/>\xa0그리고 원치 않게 떠맡게 된 힘든 선택.<br/>\xa0어둠 속에서 흩어지는 마음들을 바라보는 수민.')"
이타미 준의 바다,"('재일 한국인 건축가 이타미 준. 유명 건축가 이타미 준의 이름 뒤에 한국인 이름 유동룡이 있었다. <이타미 준의 바다>는 제약과 불편에도 평생 한국 국적을 포기하지 않고 활동한 건축가의 경계인으로서의 정체성을 따라간다. 바다 건너, 조국을 잃지 않으려 했던 그가 고국 제주도에 남긴 건축물들은, 그의 의지를 담은 결과물이자, 결국 그 정신이 자연을 담은 그의 건축물의 주춧돌이었다. 이타미 준을 향한 헌사 같은 작품으로, 스크린을 벗어나 그가 남긴 건축물을 직접 눈으로 담고 싶은 열망을 주는 다큐멘터리.', '드물지만, 건축가를 궁금하게 하는 건축물들이 있다. 더 드물지만, 그 궁금증을 자신만의 방식으로 추적해서 담아내는 예술가가 있다. <이타미 준의 바다>는 그 드문 가능성들이 만나 탄생한 다큐멘터리다. 일본에서 태어났지만, 한국인으로서의 정체성을 잃지 않으려 했던 재일 한국인 이타미 준의 삶을 그의 인생을 관통한 인물들의 인터뷰를 통해 재구성했다. ‘공간으로서의 건축’이 ‘시간으로서의 건축’으로 의미를 확장해 가는 과정은, 건축에 대한 개념을 새로 짓게 한다. 양방언의 음악, 그리고 최백호의 음성이 이타미 준의 건축에 포개져 짙고 깊게 울린다.', '자연과 시간의 결이 깃든 건축을 선물했던 재일 한국인 건축가 이타미 준-유동룡.<br/>\xa0경계에서 길을 만든 그의 삶, 그곳에 머무는 사람들의 시간과 삶의 터전을 존중한 건축이야기를 통해 끝나지 않은 그의 ‘집’을 들여다보다!')"
욕창,"('뇌출혈로 쓰러진 아내 길순, 그를 돌보는 남편 창식 그리고 가정부이자 간병인인 조선족 수옥. 어느 날 길순의 등에 욕창이 생기면서 그 가족은 애써 덮어놓았던 균열을 드러내기 시작한다. 수옥에게 은밀한 욕망을 품는 창식, 부모를 시설로 모시고 싶은 딸 지수, 유산 문제로 불만에 가득 차 있는 아들 문수 그리고 불법체류자로서 불안에 떠는 수옥. 그들이 지닌 욕망과 갈등의 충돌을, 길순은 병상에 누워 보고 듣는다. 배우들의 앙상블 연기가 매우 뛰어난 영화. 약간은 무거울 수도 있는 소재지만 유머를 잃지 않고 관객들에게 다가간다.\n', '고령화 시대의 그늘을 ‘욕창’에 빗댄 가족 드라마. 은퇴한 가장과 쓰러진 아내, 불법체류자 간병인의 위태로운 동거를 보여주는 영화는 가부장제 사회의 모순과 폐해, 여성에게 짐 지워진 돌봄 노동의 굴레를 지적한다. 가족 구성원이 곪아있던 속사정을 터트리는 가족회의 장면은 한국사회의 가족 문제를 직시하게 만들고, 엔딩은 표현 그대로 숨 막히는 여운이 남는다. 배우들의 탄력 있는 연기력에 이끌려가는 영화이자 앞으로 주목해야 할 심혜정 감독의 저력 넘치는 장편 데뷔작.', '퇴직 공무원 창식은 간병인 수옥과 함께 뇌출혈로 쓰러진 아내 길순을 돌보며 지내던 중\n<br/>\xa0길순에게 욕창이 생긴 것을 발견한다.\n<br/>\xa0\n<br/>\xa0욕창과 함께 길순의 건강이 점점 악화되자 애써 감춰두었던 각자의 욕망이 드러나며,\n<br/>\xa0마음속 상처들이 덧나기 시작한다.')"
페인 앤 글로리,"('삶이란 육신과 정신에 쌓인 상처와 영광의 기록이라는 어느 거장의 독백이다. 온전히 나의 삶이라 여긴 모든 것들도 누군가의 삶의 한 부분과 공유된 것임을 숨죽여 고백한다. 영광과 상처, 열정과 좌절로 쓰여진 자신의 과거를 차분한 시선으로 돌아보는 회고록 같지만, 실상은 오늘을 담은 기록이다. 첫사랑을 마주한 뜨거운 감정과 예술에 대한 환희는 내 삶이 여전히 진행 중임을 일깨운다.', '감독의 자전적 캐릭터가 등장하는 <페인 앤 글로리>는 알모도바르가 영상 문법으로 쓴 회고록이자 내밀한 자기 고백, 혹은 미리 쓴 유서 같다. 어떤 관점에서 받아들이든 먹먹하다. 평생 영화에 사랑을 바쳐 온 자가 영화로부터 구원받은 시네마적인 순간의 기록이므로. 고통과 영광은 한 몸이라는 말하는 <페인 앤 글로리>에서 현실과 영화는, 과거와 현재는, 예술과 삶은, 그리고 욕망과 금기는 마치 뫼비우스의 띠처럼 이어져 서로에게 연쇄적으로 영향을 미치고 끝은 곧 시작이 된다. 특히 이 영화의 ‘라스트 신’은 구조적으로도 의미적으로도 경이롭다. 두고두고 호출될 ‘라스트 신’이지 않을까. 떠올리는 이 순간에도 저릿한 탄성이 절로 새어 나온다. “아~”\n', '수많은 걸작을 탄생시킨 영화감독 ‘살바도르 말로’.\n<br/>\xa0약해진 몸과 마음으로 활동을 중단한 채 지내고 있다.\n<br/>\xa0\n<br/>\xa0그는 32년 만에 자신의 영화를 다시 보게 되고,\n<br/>\xa0미워했던 주연 배우 ‘알베르토’를 오랜만에 찾아간다. \n<br/>\xa0그리고 자신의 과거와 조우하게 되면서\n<br/>\xa0새로운 영감을 얻게 되는데.. \n<br/>\xa0\n<br/>\xa0강렬했던 첫사랑,\n<br/>\xa0찬란했던 욕망,\n<br/>\xa0괴로웠던 이별,\n<br/>\xa0가장 솔직한 거장의 세계를 들여다본다!')"
장르만 로맨스,"('떨쳐내야만 하는 이유와 떨쳐낼 수 없는 인연이 얽힌 관계에 대한 이야기다. 슬럼프에 빠진 베스트셀러 작가 현(류승룡)을 중심으로 그의 전 부인 미애(오나라)와 비밀 연애 중인 친구 순모(김희원), 이혼한 부모 때문에 삐뚤어지는 아들 성경(성유빈)과 놀라운 재능으로 현의 자존심을 긁는 제자 유진(무진성). 이들 사이에서 벌어지는 오만가지 갈등의 원인이 서로에 대한 이해와 사랑이라는 점이 마음에 오래 남는다.', '영화를 보고 나니, 제목이 ‘어떤 선언’처럼 다가온다. 포부가 큰 작품이다. 로맨스 장르에 특화된 한정된 감정에 머무르지 않고, 다양한 인물들이 타인과의 관계 안에서 느끼는 감정의 결을 폭넓게 잡아채며 “내가 좋아하는 사람이 나를 좋아해 주는 건 기적”이라는 희로애락 앞으로 우리를 데려다 놓는다. 기조는 유쾌하지만, 전달하고 있는 메시지는 묵직하고, 이를 바라보는 연출의 시선은 깊다. 알고는 있었지만, 분위기를 쥐락펴락하는 데 류승룡은 가히 천재적이다. 질풍노도 시기에 찾아오는 휘몰아치는 감정을 날것처럼 널뛰기하는 성유빈의 활약도 발군.', '매일매일 버라이어티한 그 작가의 사생활 개봉박두!<br/>\xa0<br/>\xa0쿨내진동 이혼부부<br/>\xa0일촉즉발 비밀커플<br/>\xa0주객전도 스승제자<br/>\xa0알쏭달쏭 이웃사촌<br/>\xa0<br/>\xa0평범하지 않은 로맨스로 얽힌<br/>\xa0이들의 사생활이 밝혀진다!')"
"미안해요, 리키","('자본주의 무한경쟁 사회에서 어떻게 사람이 지워지고 숫자로 바뀌어 가는지 친절하게 증명하는, 현미경 같은 영화. 평생 건설현장에서 일했던 리키는 조금 더 안정적인 일을 찾아 택배원이 된다. 좋게 말해 프리랜서, 명목상 개인영업, 정확히는 하청업체가 되었을 때 리키는 점점 불합리한 상황으로 내몰린다. 자본, 플랫폼, 시스템만 돈을 벌고 정작 그 안에서 실제로 노동하는 인간이 지워지는 과정은 우리에게도 낯설지 않다. 현실을 날카롭게 해부하는 데 그치지 않고 정서적으로 설득시키는 데 망설임이 없다는 것이 켄 로치 영화의 힘이다. 노골적으로 눈물을 자극하고 그만큼 강력하게 뒤흔든다.', '켄 로치 감독은 지난해 <나, 다니엘 블레이크>를 선보이며 “50년 전에 하던 얘기를 아직도 해야 하는 게 놀랍다”고 했다. 이 영화를 만드는 마음 역시 크게 달랐을 리 없다. 감독은 인간이 소외된 세상을 향해 카메라를 드는, 여전히 질문하고 행동하는 창작자다. 비인간적 노동 시스템 아래에서 리키와 가족의 삶은 조금도 나아지지 않을 것이라는 절망적 확신. 누구의 탓도 아니지만 결국엔 서로를 탓해야 한다는 데서 오는 패배감. 영화는 세계를 집어삼킨 임시직 선호 경제의 이 같은 모습이 과연 온당한지 묻는다. 원제는 배달원이 부재중 메시지를 남기는 카드에 쓰여 있는 문구다. 우리는 매일 관계, 인간성, 나아가 삶까지 조금씩 잃으며 서로에게 미안해지는 중이다. 이것은 비단 영화 속 리키 가족의 상황만은 아니다.', '넉넉하지는 않지만 누구보다 행복한 가장 리키,\n<br/>\xa0안정적인 생활을 꿈꾸며 택배 회사에 취직하지만\n<br/>\xa0생각과는 다른 일상이 전개되고, 화목했던 가족은 뜻밖의 난관에 부딪히는데.. \n<br/>\xa0성실하게 행복을 찾고 싶었던 리키의, 우리의 이야기가 찾아온다.')"
레 미제라블,"('첫 장면에서 목격한 ‘하나의 프랑스’는 허상일 뿐이다. 이 장면 직후부터 펼쳐지는 몽페르메유의 적나라한 현실 안에서 피부색, 인종, 종교, 계층의 구분은 물과 기름처럼 영원히 섞여들지 않을 태세다. 사람들은 정글 같은 지역 생태계에서 각자의 생존법을 터득한다. 여기에 악인은 없다. 유명무실한 사회 시스템이 악으로 존재할 뿐이다. 드라마의 가파른 상승곡선을 타고 마침내 당도한 곳은 축적된 체념과 분노가 한 데 뭉쳐 터져 나온 아수라장이다. 광장의 함성과 이곳의 비명 사이에는 무엇이 있고, 무엇이 없는가. 그 힘 있는 질문을 던지기 위해 무서운 기세로 달려나가는 영화다.', '중의적인 제목이다. 유명한 빅토르 위고의 원작을 떠올리게 하고, 원작과 다른 내용이지만 같은 주제로 공권력에 맞서는 인물들을 카메라에 담았다. 다큐멘터리스트 출신 레쥬 리 감독은 현대의 프랑스 외곽 지역에서 벌어지는 폭력 경찰과 이민자, 빈민층으로 구성된 주민들의 대립을 생생하게 연출해 사회적 약자 계층을 억업하는 정부와 공권력을 강도 높게 비판한다. 영화 전반에 들끓는 분노 게이지가 어마어마한데 결말에 다다르면 저항과 폭력이란 무엇인가에 대해 자문하지 않을 수 없다.', '“세상에는 나쁜 풀도, 나쁜 사람도 없소.\n<br/>\xa0다만 나쁜 농부가 있을 뿐이오.” - &lt;레 미제라블&gt; 빅토르 위고\n<br/>\xa0\n<br/>\xa0지방에서 전근 온 경감 스테판은 크리스, 그와다와 같은 순찰팀에 배정받는다. \n<br/>\xa0증오와 불신이 난무하는 몽페르메유에서 스테판은 경찰들의 폭력에 충격을 받고 \n<br/>\xa0서커스단 아기 사자 도난사건을 해결하려다 예기치 못한 사건까지 발생하는데…\n<br/>\xa021세기의 ‘레 미제라블’, 끝나지 않은 분노의 노래!')"
타오르는 여인의 초상,"('해당 단어들이 가장 어울리지 않는 시대 풍경의 한 가운데에서, 영화는 오로지 여성의 시선과 존재로만 평등과 예술 그리고 평생 기억될 사랑의 순간들에 대해 이야기한다. 여기엔 대상화되는 존재가 없으며, 인물들은 개인의 역사와 의지를 또렷하게 지닌다. 이 당연한 것을 지키지 못하는 영화는 의외로 넘쳐난다. 서로가 서로를 바라보는 시선, 선연하게 타오르는 불의 이미지, 자연의 질감이 내는 고유의 소리들을 포착한 사운드, 회화 같은 색감과 완벽에 가까운 구도까지 이 영화는 미학적이고 기술적인 관점에서 빼어나게 아름답다. 여성의 관점에서 다시 신화를 이야기하고, 인물들을 예술가와 뮤즈가 아닌 서로를 고양하게 만드는 협력자로서 그려낸 시각 역시 탁월하다. 무엇보다 이 영화는 사랑 자체다. 그 어떤 사회적 제약이나 스스로의 시간조차도 함부로 앗아갈 수 없는, 몸과 마음에 새겨진 강렬한 기억으로서의 사랑. 마지막 장면의 여운은 가히 압도적이다.', '영화를 구성하는 모든 요소가 품위 있고 아름답다. 일방적인 관찰의 대상이 사랑으로 변모해가는 과정을 정교하게 포착한 이야기, 마법 같은 순간으로 이끄는 음악, 18세기 프랑스를 보여주는 복식과 공간까지 완벽하다. 특히 두 배우 아델 에넬과 노에미 멜랑의 성취가 놀랍다. 이들은 초상화에 켜켜이 쌓인 물감처럼 부딪치고 쌓인 시선으로 오랫동안 지워지질 않을 연인을 그려냈다. 매 장면 멈춰두고 하염없이 바라보고 싶은 아름다운 멜로 영화는 그렇게 영생을 얻었다.', '초상화를 그리는 화가 마리안느(노에미 멜랑)는 \n<br/>\xa0원치 않는 결혼을 앞둔 귀족 아가씨 엘로이즈(아델 에넬)의 결혼 초상화 의뢰를 받는다. \n<br/>\xa0엘로이즈 모르게 그림을 완성해야 하는 마리안느는 비밀스럽게 그녀를 관찰하며\n<br/>\xa0알 수 없는 묘한 감정의 기류에 휩싸이게 된다.  \n<br/>\xa0\n<br/>\xa0잊을 수 없는, 잊혀지지 않을 사랑의 기억을 마주하게 할 걸작을 만난다!')"
카페 벨에포크,"('당신의 벨에포크는 언제인가. 그 시간을 구매할 수 있게 해주는 이벤트 업체가 있다면? 완벽하게 재연된 세트로 의뢰인을 초대해 시간 여행을 체험하게 해준다는 기본 아이디어도 흥미롭지만, 이를 구체화시키는 방법도 유려하고 매력적이다. 간혹 발생하는 재연배우들의 실수, 세트 밖에서 상황을 코치하는 연출자들의 좌충우돌이 끼어들어 극을 보다 풍부하게 한다. 메타 영화적인 성격을 띄는 고레에다 히로카즈의 <원더풀 라이프>, 가상의 상황 속에 진실이 녹아든 <시라노 연예조작단> 등과 비교해서 봐도 좋을 듯하다. 영화는 단순히 과거를 예찬하는 것에 그치지 않는다. 과거와 현재, 현실과 허구, 진짜와 가짜, 연기와 진심이 오묘하게 뒤섞여 ‘지금의 나’가 잊고 지내던 삶의 가치를 복원한다. 남은 생에 대한 의지까지도.\n', '시간 여행 소재를 현실적으로 풀어낸 프랑스 코미디 영화. 권태로운 나날을 보내던 중년 남성이 고객의 요구에 맞춰 추억을 재현해 주는 이벤트에 참여하면서 삶의 활력을 되찾는 과정을 공감 있게 그렸다. 첫사랑과 만난 순간으로 돌아가 삶의 영감을 되살리고픈 주인공, 가짜를 진짜처럼 꾸미는데 열심인 연출자, 두 사람에게 일침을 날리지만 정작 자신의 삶도 엉망인 첫사랑 대역 배우의 시끌벅적한 심리전이 유쾌하게 펼쳐지면서 인생에 대한 고찰을 끌어낸다. 자칫 현실도피극으로 흐를법한 이야기에 균형감을 불어넣고 현실 풍자와 예술의 역할을 재치 있게 버무린 니콜라스 베도스 감독의 연출과 시나리오가 만족스러운 대리 체험을 제공한다.', '행복했던 그때 그 모든 것이 그리워진 ‘빅토르’는\n<br/>\xa0100% 고객 맞춤형 핸드메이드 시간여행의 설계자 ‘앙투안’의 초대로\n<br/>\xa0하룻밤의 시간여행을 떠난다\n<br/>\xa0그의 눈 앞에 마법처럼 펼쳐진 ‘카페 벨에포크’에서\n<br/>\xa0‘빅토르’는 꿈에 그리던 첫사랑과 재회하게 되는데...')"
디에고,"('웬만한 시나리오 작가들이 모여서 머리를 맞대고 논의해도 나오기 힘든 캐릭터이고, 인물 서사이지 않을까. 빈민가 출신의 수줍음 많은 남자 ‘디에고’와 신의 손으로 불리는 천재 축구 스타 ‘마라도나’의 자아를 분리해 바라보는 시선이 흥미롭다. ‘마라도나’를 향해 대중의 추앙과 언론의 달콤한 말이 넘칠수록, 그 명성에 짓눌려 탈선하는 ‘디에고’의 삶이 마피아의 도시 나폴리라는 배경과 맞물리면서 어중간한 갱스터 무비 뺨칠 정도의 긴장감과 드라마를 안긴다. <세나> <에이미>가 그랬듯, 아시프 카파디아 감독은 관객이 초조함과 경이로움과 연민 섞인 마음으로 인물을 바라보게 하고, 종국엔 그 인물을 이해하고 싶게 한다. 어떤 타이밍에 어떤 종류의 자료화면을 넣어야 하는지, 어느 순간 멈춰 서서 인물의 얼굴을 깊이 클로즈업해야 하는지를 간파하는 ‘편집의 묘’가 마라도나의 현란한 드리블 못지않다. 찬사만큼 비판도 많이 받는 현재 진행형의 디에고 마라도나. 그를 미워하는 건 자유지만, 정확히 비판하고 있다 자신하려거든 일단 <디에고>를 보라.', '역사상 최고의 축구 선수로 꼽히는 디에고 마라도나를 조명한 다큐멘터리. 1984년 이탈리아 SSC 나폴리에서 활약하던 시기부터 2016년 모습까지 그의 성공과 몰락을 추적한다. 방대한 자료에서 건져 올린 기록물에 디에고 마라도나와 측근들의 인터뷰 육성이 해설처럼 흐르면서 축구 경기만큼이나 다이내믹한 축구 영웅의 인생 플레이가 펼쳐진다. 다큐멘터리 <세나: F1의 신화>(2010) <에이미>(2015)를 연출한 아시프 카파디아 감독은 새로운 인터뷰 영상을 배제하고 공격적인 편집과 타이밍에 맞는 음악을 사용해 ‘인간’ 디에고와 ‘스타’ 마라도나의 일대기를 생생하게 재구성한다. 악동 이미지에 가려진 인물을 꿰뚫는 진중한 다큐멘터리. ', ""빈민가에서 태어난 축구 천재\n<br/>\xa0씬시티 나폴리가 숭배한 영웅\n<br/>\xa0영웅이자 배신자, 신이자 악마였던 ‘디에고 마라도나'\n<br/>\xa0\n<br/>\xa0모두가 오르길 바라지만 끝은 늘 고통뿐인\n<br/>\xa0성공과 스타덤에 관한 이야기가 펼쳐진다."")"
인비저블 라이프,"('처음엔 귀다와 에우리디스 두 자매의 소박한 홈드라마처럼 시작한다. 하지만 1950년대 브라질의 가부장 문화를 배경으로, 두 여자의 보이지 않는 것 같지만 엄연히 존재하는 투쟁 같은 삶이 이어지면서, <인비저블 라이프>는 거대한 서사가 되어 관객의 마음을 움직인다. 결혼, 출산, 노동, 사랑 등의 평범해 보이는 요소들을 결합해 만들어낸 특별한 이야기.', '엇갈린 운명의 두 자매 이야기를 대서사시 형식으로 완성한 브라질 영화. 눈앞에 보이는 꿈과 사랑을 잡을 줄 알았던 젊고 아름다운 두 자매는 가부장제 가족주의의 희생양이 되어 생이별을 한 채 평생을 살아간다. 카림 아이노우즈 감독은 주인공들이 겪는 억압보다 각자의 방식으로 고난과 시련에 맞서나가는 강인한 여성성에 주목한다. 남미 특유의 격정적인 색채와 대자연의 풍광을 담은 빼어난 영상미는 그늘에 가려졌던 여성 수난사를 생생하게 그려낸다.', '1950년, 브라질 리우데자네이루, 구스망 집안의 두 딸, 에우리디스와 귀다는 보수적인 아버지 밑에서 자란다. 아버지 마누엘의 엄격함에 지친 언니 귀다는 잘생긴 항해사와 사랑에 빠져 몰래 그리스로 달아난다. 피아니스트가 꿈인 여동생 에우리디스는 언니를 그리워하며 기다린다.  \n<br/>\xa0\n<br/>\xa0한편, 임신한 채로 홀로 돌아온 귀다를 아버지는 매몰차게 쫓아내고, 에우리디스는 언니가 돌아온 사실도 모른 채, 귀다의 행방을 찾는데……\n<br/>\xa0\n<br/>\xa0언젠가 다시 만날 거라는 희망을 놓지 못하는 자매 이야기')"
